claim_id,policy_holder_age,gender,marital_status,employment_status,education_level,policy_type,policy_age_days,policy_premium_annual,coverage_amount,deductible,prior_claims_count,incident_date,report_date,days_to_report,claim_amount,incident_type,incident_severity,police_report_filed,witnesses_present,attorney_involved,incident_time,claim_description_length,multiple_claims_same_incident,repair_shop_type,medical_provider_count,claimant_address_change_recent,phone_change_recent,social_media_check,is_fraud,claim_amount_to_coverage_ratio
CLM00757,74,F,Single,Employed,College,Property,2497,1856,404184,5000,0,2025-06-20,2025-06-20,0,15897,Vandalism,Moderate,No,1,Yes,3,161,No,Independent,6,No,No,Clean,1,0.03933109672822279
CLM00758,53,M,Divorced,Retired,College,Auto,2016,3572,272512,5000,0,2025-04-12,2025-04-12,0,5402,Fire,Total_Loss,Yes,0,Yes,17,273,No,Authorized,9,No,No,Not_Available,0,0.01982298027242837
CLM00759,27,F,Divorced,Employed,College,Property,2857,3759,477176,1000,0,2025-09-28,2025-09-28,0,194344,Theft,Total_Loss,Yes,3,No,8,67,No,Authorized,2,No,No,Clean,0,0.4072794943584757
CLM00760,54,F,Divorced,Employed,College,Workers_Comp,786,6699,45010,1000,1,2025-05-30,2025-06-04,5,38159,Water_Damage,Severe,Yes,3,No,18,274,No,Authorized,1,No,No,Clean,0,0.8477893801377472
CLM00761,26,F,Divorced,Employed,High School,Property,272,1046,457370,500,0,2025-08-23,2025-08-23,0,132080,Injury,Total_Loss,No,1,No,9,153,No,Unknown,2,No,No,Clean,0,0.28878151168638083
CLM00762,41,F,Married,Employed,High School,Workers_Comp,2027,5731,45851,1000,0,2025-12-03,2025-12-08,5,191424,Fire,Severe,Yes,3,No,21,309,No,Independent,6,No,No,Clean,0,4.174914396632571
CLM00763,52,F,Divorced,Employed,College,Auto,2635,8465,132761,2000,1,2025-07-28,2025-07-28,0,144049,Theft,Minor,No,2,Yes,14,227,No,Unknown,4,No,No,Clean,0,1.0850249696823615
CLM00764,66,F,Married,Unemployed,College,Auto,176,2583,428712,2000,0,2025-05-21,2025-05-23,2,14339,Collision,Severe,Yes,2,Yes,0,120,No,Authorized,2,Yes,No,Not_Available,0,0.03344669615032936
CLM00765,52,M,Married,Self-Employed,Graduate,Property,2878,2540,264640,1000,1,2025-04-30,2025-05-02,2,27413,Fire,Severe,No,1,Yes,10,65,No,Authorized,8,No,No,Clean,0,0.10358600362756953
CLM00766,65,F,Widowed,Unemployed,Graduate,Auto,642,5034,399296,2000,0,2025-09-29,2025-10-02,3,42203,Fire,Total_Loss,Yes,0,No,13,462,No,Authorized,1,No,No,Clean,0,0.1056935205962494
CLM00767,53,F,Married,Retired,Graduate,Auto,1898,2252,172008,2000,0,2025-12-08,2025-12-08,0,179580,Vandalism,Moderate,Yes,0,No,9,89,No,Authorized,6,Yes,No,Clean,0,1.0440212083158922
CLM00768,35,F,Single,Employed,College,Auto,3120,2349,88858,500,0,2025-04-29,2025-05-05,6,88871,Injury,Minor,No,0,Yes,18,155,No,Independent,9,No,No,Not_Available,0,1.0001463008395417
CLM00769,66,M,Married,Unemployed,High School,Auto,566,3142,77005,2000,0,2025-04-16,2025-04-17,1,126328,Vandalism,Minor,No,1,No,23,299,No,Authorized,5,No,No,Clean,1,1.6405168495552236
CLM00770,56,F,Widowed,Employed,College,Auto,665,2100,47493,5000,1,2025-01-25,2025-01-26,1,91765,Fire,Minor,Yes,0,No,20,86,Yes,Authorized,5,No,No,Not_Available,0,1.9321794790811277
CLM00771,49,M,Married,Employed,College,Auto,3426,4902,210867,5000,3,2025-07-26,2025-07-28,2,10634,Fire,Moderate,Yes,0,No,15,23,No,Authorized,6,No,No,Clean,0,0.05042989182755007
CLM00772,41,F,Single,Employed,High School,Property,1331,4299,177462,500,0,2025-01-22,2025-01-29,7,43160,Injury,Minor,No,0,No,7,243,No,Authorized,5,No,Yes,Clean,0,0.24320699642740418
CLM00773,40,M,Single,Employed,Graduate,Auto,2915,1118,20292,1000,0,2025-07-29,2025-08-05,7,17289,Injury,Minor,Yes,0,No,1,20,No,Authorized,1,No,No,Clean,0,0.8520106445890006
CLM00774,79,M,Single,Employed,Graduate,Auto,1798,1632,364521,500,1,2025-09-11,2025-09-13,2,128531,Water_Damage,Moderate,No,1,No,22,309,Yes,Authorized,10,No,No,Not_Available,0,0.3526024563742555
CLM00775,49,F,Widowed,Employed,College,Auto,1069,5991,169437,1000,0,2025-04-25,2025-05-03,8,86167,Theft,Minor,No,3,Yes,6,128,No,Independent,4,No,No,Suspicious,0,0.5085489001811883
CLM00776,54,F,Widowed,Employed,High School,Auto,2349,6295,420423,1000,2,2025-05-03,2025-05-10,7,11067,Theft,Total_Loss,Yes,1,Yes,18,284,No,Authorized,2,No,No,Clean,0,0.02632348848659564
CLM00777,29,M,Divorced,Self-Employed,High School,Property,2915,8133,111735,1000,0,2025-06-20,2025-06-21,1,65663,Water_Damage,Total_Loss,No,1,Yes,6,82,No,Independent,8,No,No,Clean,0,0.5876672484002327
CLM00778,66,F,Widowed,Employed,Graduate,Auto,2959,1987,32912,1000,4,2025-11-11,2025-11-12,1,8760,Theft,Severe,Yes,1,Yes,14,479,No,Authorized,7,No,No,Clean,0,0.266164316966456
CLM00779,72,M,Single,Employed,Graduate,Auto,407,8348,90771,1000,0,2025-02-14,2025-02-15,1,118771,Fire,Severe,No,0,No,7,285,No,Independent,9,No,No,Clean,0,1.3084685637483338
CLM00780,30,M,Single,Employed,High School,Property,1212,5509,197644,500,0,2025-03-05,2025-03-12,7,130009,Water_Damage,Severe,No,0,Yes,13,157,No,Authorized,10,No,No,Clean,0,0.6577938110946955
CLM00781,40,M,Widowed,Unemployed,High School,Auto,2869,2613,117293,1000,2,2025-01-11,2025-01-13,2,170995,Water_Damage,Total_Loss,Yes,2,Yes,0,453,No,Unknown,1,No,No,Not_Available,1,1.4578448841789364
CLM00782,42,M,Married,Employed,Graduate,Auto,1853,1544,109083,2000,1,2025-12-18,2025-12-26,8,187014,Theft,Total_Loss,No,0,Yes,12,63,No,Independent,0,No,No,Suspicious,1,1.7144192953989164
CLM00783,52,M,Widowed,Employed,High School,Auto,1152,2931,123655,2000,1,2025-05-07,2025-05-08,1,140788,Collision,Total_Loss,Yes,0,Yes,2,393,No,Authorized,3,No,No,Clean,0,1.1385548501880232
CLM00784,58,F,Widowed,Employed,College,Workers_Comp,2608,8479,422492,1000,1,2025-08-31,2025-09-01,1,76076,Theft,Severe,No,1,No,20,451,No,Authorized,3,No,No,Not_Available,0,0.18006494797534628
CLM00785,47,M,Single,Employed,Graduate,Auto,3608,2082,107459,2000,1,2025-11-17,2025-11-28,11,179910,Vandalism,Severe,No,0,No,5,490,No,Authorized,9,No,No,Not_Available,0,1.674219935044994
CLM00786,34,M,Divorced,Employed,High School,Auto,3337,1808,408750,5000,0,2025-02-02,2025-02-10,8,13207,Collision,Severe,No,0,Yes,18,281,No,Independent,10,No,No,Clean,0,0.032310703363914374
CLM00787,66,F,Single,Employed,College,Auto,1141,5417,233077,500,1,2025-11-09,2025-11-09,0,192576,Water_Damage,Severe,No,0,Yes,14,235,No,Authorized,1,No,No,Clean,1,0.8262333906820493
CLM00788,79,M,Divorced,Employed,High School,Auto,2511,9293,242682,500,0,2025-01-05,2025-01-14,9,94282,Collision,Severe,Yes,0,No,3,140,No,Authorized,6,No,No,Not_Available,0,0.38850017718660634
CLM00789,37,F,Single,Employed,High School,Auto,143,2120,438886,1000,2,2024-12-30,2025-01-07,8,91887,Fire,Severe,No,0,No,20,171,No,Authorized,2,No,No,Clean,0,0.20936416290335075
CLM00790,65,F,Widowed,Employed,Graduate,Auto,2489,8003,465363,1000,5,2025-02-06,2025-02-10,4,16054,Injury,Total_Loss,No,0,Yes,2,232,No,Independent,6,No,No,Clean,0,0.03449780064164964
CLM00791,42,F,Single,Retired,College,Auto,3271,5266,239171,5000,0,2025-04-19,2025-04-22,3,17043,Collision,Moderate,No,1,No,3,253,No,Independent,6,No,Yes,Suspicious,1,0.07125863921629294
CLM00792,39,M,Single,Employed,Graduate,Workers_Comp,3228,5862,383839,1000,0,2025-06-18,2025-06-21,3,40825,Vandalism,Moderate,Yes,2,No,4,370,No,Authorized,0,No,No,Clean,0,0.10635969768574845
CLM00793,30,M,Single,Employed,College,Property,486,5692,177558,2000,0,2025-09-29,2025-10-01,2,45534,Injury,Severe,Yes,0,Yes,17,130,No,Authorized,5,No,No,Not_Available,0,0.25644578109688104
CLM00794,76,M,Widowed,Employed,High School,Auto,859,7122,468773,5000,0,2025-03-05,2025-03-15,10,85851,Fire,Moderate,Yes,2,No,9,461,No,Independent,3,No,No,Clean,0,0.18313981393979603
CLM00795,36,F,Widowed,Self-Employed,High School,Property,3205,6593,306412,2000,3,2025-08-13,2025-08-16,3,10210,Vandalism,Moderate,Yes,0,Yes,7,380,No,Independent,10,No,No,Clean,0,0.033321149302246646
CLM00796,66,M,Widowed,Employed,High School,Auto,1935,7204,117338,500,0,2025-01-31,2025-02-07,7,16562,Injury,Total_Loss,No,0,Yes,11,339,No,Authorized,7,No,No,Clean,0,0.14114779525814314
CLM00797,53,F,Widowed,Employed,High School,Auto,147,600,484551,2000,0,2025-05-24,2025-06-02,9,79332,Fire,Severe,No,0,No,21,241,No,Authorized,7,No,No,Clean,0,0.1637227041116415
CLM00798,29,M,Divorced,Unemployed,High School,Property,1359,7157,298480,500,2,2025-03-08,2025-03-08,0,185253,Injury,Severe,No,1,No,2,459,No,Independent,2,No,No,Clean,0,0.620654650227821
CLM00799,78,F,Divorced,Employed,High School,Property,3142,6375,275785,2000,2,2025-07-04,2025-07-04,0,183971,Injury,Moderate,Yes,0,No,17,245,No,Authorized,3,No,No,Clean,0,0.6670812408216545
CLM00800,58,M,Married,Employed,College,Property,3304,4771,97132,500,1,2025-10-04,2025-10-07,3,66667,Theft,Severe,Yes,1,No,22,229,No,Authorized,0,No,No,Suspicious,0,0.6863546514022155
CLM00801,36,M,Widowed,Employed,College,Auto,1357,737,305103,1000,1,2025-09-30,2025-09-30,0,182396,Vandalism,Severe,No,1,No,7,415,No,Independent,9,Yes,No,Clean,0,0.5978177861246857
CLM00802,29,M,Divorced,Retired,College,Workers_Comp,2858,7726,154378,2000,1,2025-04-12,2025-04-13,1,127525,Vandalism,Severe,No,1,No,0,438,No,Authorized,1,No,No,Clean,0,0.82605682156784
CLM00803,26,F,Single,Employed,College,Auto,2713,8532,187254,500,4,2025-10-15,2025-10-17,2,56163,Collision,Severe,No,1,Yes,13,90,No,Independent,6,Yes,No,Clean,0,0.29992950751385816
CLM00804,24,F,Widowed,Retired,High School,Property,89,5718,84123,2000,1,2024-12-27,2024-12-29,2,113494,Vandalism,Moderate,Yes,3,No,21,379,No,Authorized,10,No,No,Clean,0,1.3491435160419862
CLM00805,45,M,Married,Self-Employed,High School,Workers_Comp,1357,4525,459542,5000,1,2025-06-24,2025-06-28,4,55340,Vandalism,Minor,No,0,Yes,22,108,No,Unknown,6,No,No,Clean,0,0.12042424849088876
CLM00806,31,M,Married,Employed,College,Auto,198,6573,237967,1000,0,2025-08-18,2025-08-26,8,81452,Injury,Moderate,No,0,No,12,281,No,Authorized,8,No,Yes,Clean,0,0.34228275349103027
CLM00807,48,F,Married,Employed,College,Property,3232,3042,31498,500,0,2025-11-28,2025-12-12,14,149040,Water_Damage,Total_Loss,Yes,1,No,11,468,No,Independent,9,No,No,Not_Available,0,4.731728998666582
CLM00808,69,F,Single,Employed,High School,Auto,537,2037,80198,5000,1,2025-01-22,2025-01-23,1,81089,Theft,Minor,Yes,1,No,2,385,No,Authorized,8,Yes,No,Clean,0,1.0111100027432105
CLM00809,36,F,Divorced,Employed,Graduate,Auto,3192,1254,37197,2000,3,2025-03-27,2025-04-06,10,22322,Collision,Minor,No,0,No,17,483,No,Authorized,8,No,No,Not_Available,0,0.6001021587762454
CLM00810,75,M,Single,Employed,College,Auto,300,7896,161791,5000,2,2025-11-13,2025-12-05,22,79894,Theft,Minor,Yes,0,No,20,207,Yes,Authorized,5,No,No,Clean,0,0.4938099152610467
CLM00811,64,F,Widowed,Self-Employed,College,Auto,723,8323,493417,2000,5,2025-08-02,2025-08-02,0,64024,Collision,Moderate,No,0,Yes,12,131,No,Independent,7,No,No,Clean,0,0.1297563723990053
CLM00812,33,M,Married,Retired,High School,Workers_Comp,1598,6007,118775,1000,1,2025-03-06,2025-03-15,9,99954,Fire,Total_Loss,No,0,Yes,14,471,No,Authorized,8,No,No,Clean,0,0.8415407282677331
CLM00813,70,F,Single,Unemployed,College,Property,3010,4735,297176,5000,2,2025-10-28,2025-10-30,2,78613,Injury,Moderate,No,0,Yes,9,432,No,Authorized,6,No,No,Not_Available,0,0.26453347511239134
CLM00814,22,M,Single,Employed,College,Auto,1459,1040,331768,1000,2,2025-07-21,2025-07-26,5,54749,Vandalism,Total_Loss,No,3,No,0,441,No,Authorized,3,No,No,Clean,0,0.16502194304453716
CLM00815,52,F,Divorced,Retired,College,Property,67,6010,350321,500,1,2025-04-17,2025-04-28,11,103086,Vandalism,Moderate,Yes,1,No,5,258,No,Authorized,3,No,No,Clean,0,0.29426154869391213
CLM00816,29,F,Divorced,Self-Employed,College,Workers_Comp,2506,8961,314108,2000,0,2025-12-08,2025-12-14,6,83849,Water_Damage,Moderate,Yes,0,No,8,495,No,Independent,5,No,No,Clean,0,0.26694321698269385
CLM00817,42,F,Married,Retired,Graduate,Auto,1537,8426,171100,2000,0,2025-06-29,2025-07-01,2,141395,Theft,Moderate,Yes,1,Yes,9,275,No,Unknown,10,No,No,Not_Available,1,0.8263880771478668
CLM00818,69,F,Single,Employed,College,Workers_Comp,397,5631,121030,1000,2,2025-08-04,2025-08-09,5,179338,Theft,Minor,No,2,Yes,14,169,No,Authorized,3,Yes,No,Not_Available,0,1.4817648516896638
CLM00819,76,F,Single,Unemployed,High School,Auto,619,9197,326790,1000,0,2025-04-22,2025-04-26,4,39469,Theft,Moderate,No,0,No,8,146,No,Authorized,10,No,Yes,Clean,0,0.12077786957985251
CLM00820,38,M,Divorced,Employed,College,Property,3357,1629,353331,500,3,2025-03-06,2025-03-09,3,86479,Vandalism,Total_Loss,No,0,Yes,22,411,No,Unknown,6,No,No,Clean,0,0.24475350308917135
CLM00821,53,F,Single,Employed,College,Auto,1584,3645,411752,5000,0,2025-05-07,2025-05-12,5,69492,Theft,Total_Loss,Yes,1,No,13,338,No,Independent,7,Yes,No,Suspicious,0,0.1687714935203715
CLM00822,70,F,Single,Employed,College,Auto,1163,9053,127399,2000,1,2025-03-25,2025-03-28,3,190698,Injury,Total_Loss,Yes,1,No,10,499,No,Independent,7,Yes,No,Not_Available,0,1.4968563332522233
CLM00823,40,F,Single,Unemployed,High School,Auto,729,4220,66747,2000,1,2025-05-06,2025-05-06,0,12761,Collision,Minor,No,0,Yes,6,416,No,Authorized,7,No,No,Clean,0,0.19118462252985152
CLM00824,33,M,Divorced,Unemployed,High School,Property,555,4567,55712,500,1,2025-06-15,2025-06-19,4,146763,Vandalism,Moderate,Yes,5,Yes,23,430,No,Authorized,1,No,No,Not_Available,1,2.634315766800689
CLM00825,74,F,Married,Employed,Graduate,Auto,1952,4695,409489,500,0,2025-05-04,2025-05-05,1,71818,Injury,Moderate,Yes,0,Yes,1,421,No,Authorized,9,No,No,Clean,0,0.17538444256133864
CLM00826,56,M,Widowed,Employed,College,Auto,2828,9744,343964,1000,3,2025-08-29,2025-09-07,9,186407,Fire,Severe,Yes,0,Yes,13,293,No,Authorized,1,No,No,Clean,0,0.5419375283459897
CLM00827,62,F,Married,Employed,Graduate,Auto,1751,7781,135342,1000,1,2025-08-01,2025-08-02,1,8070,Injury,Minor,Yes,0,No,5,352,No,Independent,1,No,No,Clean,0,0.05962672341180122
CLM00828,70,F,Widowed,Employed,College,Workers_Comp,2941,3009,101228,5000,0,2025-02-19,2025-02-20,1,48022,Injury,Total_Loss,No,0,No,4,489,No,Authorized,1,No,Yes,Clean,0,0.47439443632196626
CLM00829,59,M,Single,Employed,College,Auto,2657,5516,346497,500,1,2025-05-31,2025-06-06,6,30855,Fire,Total_Loss,Yes,1,Yes,4,465,No,Authorized,3,No,No,Clean,0,0.0890483900293509
CLM00830,75,F,Married,Employed,College,Auto,2795,7033,497707,5000,0,2025-11-20,2025-11-29,9,121026,Injury,Moderate,No,4,Yes,18,417,No,Unknown,4,No,No,Clean,0,0.24316716461693325
CLM00831,56,M,Widowed,Retired,Graduate,Auto,2329,5227,102091,500,0,2025-12-25,2025-12-25,0,19516,Collision,Total_Loss,Yes,0,Yes,18,158,No,Authorized,3,No,No,Clean,0,0.19116278614177548
CLM00832,31,M,Divorced,Employed,College,Auto,2708,1181,358058,2000,0,2025-09-02,2025-09-07,5,13772,Vandalism,Moderate,No,4,Yes,5,122,No,Unknown,4,No,No,Clean,0,0.03846304230040943
CLM00833,48,F,Divorced,Employed,College,Property,2971,4432,191902,500,2,2025-07-25,2025-07-28,3,128245,Water_Damage,Moderate,No,2,No,9,261,No,Authorized,3,Yes,No,Clean,0,0.6682838115288011
CLM00834,75,M,Married,Employed,High School,Property,995,6060,378862,500,1,2025-12-02,2025-12-03,1,178168,Fire,Severe,Yes,0,No,22,136,No,Authorized,6,No,No,Clean,0,0.47027149727341355
CLM00835,22,F,Married,Self-Employed,College,Auto,1959,4516,420343,2000,1,2025-09-04,2025-09-04,0,74195,Vandalism,Minor,No,1,No,13,233,No,Authorized,9,No,No,Not_Available,0,0.17651061157197812
CLM00836,52,F,Single,Unemployed,College,Auto,1601,7839,256222,500,0,2025-03-02,2025-03-10,8,164,Theft,Moderate,No,0,No,16,36,No,Authorized,0,No,No,Clean,0,0.0006400699393494703
CLM00837,40,M,Married,Unemployed,High School,Property,2793,1219,224560,5000,0,2025-04-11,2025-04-15,4,68935,Collision,Moderate,Yes,1,No,2,198,No,Authorized,0,No,No,Clean,0,0.30697809048806557
CLM00838,46,M,Single,Employed,High School,Auto,1480,574,21539,1000,4,2025-06-20,2025-06-25,5,136811,Water_Damage,Moderate,No,0,No,0,243,No,Authorized,1,No,No,Clean,0,6.351780491202006
CLM00839,60,M,Single,Employed,High School,Property,2134,9985,187833,1000,1,2025-02-06,2025-02-06,0,142227,Collision,Severe,Yes,1,No,9,289,Yes,Authorized,0,No,No,Not_Available,0,0.7571992141955887
CLM00840,28,M,Divorced,Employed,High School,Property,1102,4657,318363,5000,3,2025-11-24,2025-12-01,7,190392,Collision,Moderate,No,0,Yes,2,332,No,Independent,9,No,No,Clean,0,0.5980343193147445
CLM00841,35,F,Divorced,Unemployed,High School,Property,3276,9011,417908,2000,0,2025-10-04,2025-10-08,4,87694,Theft,Minor,Yes,2,No,4,368,No,Authorized,9,No,No,Clean,0,0.2098404433511682
CLM00842,64,F,Widowed,Self-Employed,College,Auto,2838,2649,486872,500,0,2025-04-15,2025-04-27,12,160599,Water_Damage,Minor,Yes,2,Yes,18,153,No,Authorized,10,No,No,Not_Available,0,0.329858771915411
CLM00843,29,M,Divorced,Unemployed,Graduate,Auto,3408,7213,285478,5000,2,2025-08-20,2025-08-21,1,117016,Collision,Total_Loss,Yes,0,Yes,9,133,No,Authorized,2,No,Yes,Clean,0,0.40989498315106593
CLM00844,26,F,Divorced,Retired,College,Workers_Comp,3325,4707,431831,1000,1,2025-02-13,2025-02-13,0,120408,Theft,Minor,Yes,0,Yes,15,460,No,Authorized,5,No,No,Clean,0,0.2788313020602967
CLM00845,27,F,Married,Retired,High School,Auto,2351,7641,280047,1000,0,2025-05-12,2025-05-16,4,82616,Fire,Total_Loss,Yes,0,No,0,151,No,Authorized,9,No,No,Clean,0,0.2950076237203041
CLM00846,75,F,Divorced,Employed,High School,Property,1403,9152,431743,5000,0,2025-11-12,2025-11-16,4,64766,Theft,Minor,No,1,No,5,158,No,Authorized,10,No,No,Suspicious,0,0.1500105386769444
CLM00847,61,F,Widowed,Self-Employed,College,Auto,2177,9578,418845,1000,2,2025-03-07,2025-03-17,10,195446,Injury,Total_Loss,No,0,No,8,384,No,Authorized,5,No,No,Clean,0,0.4666308538958326
CLM00848,34,M,Married,Employed,High School,Property,2643,4436,68008,5000,0,2025-07-14,2025-07-22,8,118394,Vandalism,Moderate,Yes,1,No,4,251,No,Authorized,0,No,No,Not_Available,0,1.7408834254793553
CLM00849,78,M,Widowed,Employed,Graduate,Auto,1299,9807,486492,1000,1,2025-05-13,2025-05-15,2,10966,Theft,Severe,No,0,Yes,13,477,No,Authorized,5,No,No,Clean,0,0.0225409667579323
CLM00850,55,F,Divorced,Employed,College,Auto,1722,1575,371462,5000,0,2025-07-27,2025-08-10,14,3989,Theft,Severe,No,0,No,9,394,No,Unknown,4,No,Yes,Not_Available,0,0.010738648906213826
CLM00851,24,M,Widowed,Employed,College,Auto,2605,4376,429924,500,0,2025-04-06,2025-04-12,6,118294,Theft,Severe,No,0,Yes,1,111,No,Authorized,6,No,No,Clean,0,0.2751509569133149
CLM00852,63,M,Married,Employed,High School,Property,898,5115,151932,500,5,2025-06-29,2025-07-05,6,124814,Collision,Moderate,Yes,0,No,4,286,No,Authorized,5,No,No,Clean,0,0.821512255482716
CLM00853,30,M,Single,Employed,College,Property,1206,7765,420654,500,0,2025-07-28,2025-07-29,1,179398,Water_Damage,Severe,Yes,1,No,0,118,No,Unknown,6,No,No,Clean,0,0.42647401427301296
CLM00854,57,F,Widowed,Employed,High School,Auto,3339,6879,77300,500,1,2025-05-01,2025-05-01,0,31435,Theft,Minor,No,4,Yes,9,226,No,Unknown,1,No,No,Clean,1,0.40666235446313065
CLM00855,59,F,Widowed,Employed,Graduate,Auto,3393,9618,401407,1000,2,2024-12-30,2025-01-02,3,50647,Theft,Total_Loss,Yes,0,Yes,21,27,No,Independent,0,No,No,Clean,0,0.1261736840662968
CLM00856,26,F,Married,Employed,College,Property,1535,5152,474761,2000,0,2025-06-20,2025-06-22,2,157334,Injury,Moderate,Yes,1,Yes,8,487,No,Authorized,6,No,No,Suspicious,0,0.331396218307738
CLM00857,67,M,Married,Employed,High School,Auto,77,7292,292986,5000,0,2025-09-11,2025-09-12,1,155859,Injury,Severe,No,0,No,2,389,No,Independent,8,No,No,Clean,0,0.5319673977596199
CLM00858,44,F,Widowed,Employed,High School,Auto,2831,9747,201285,2000,1,2025-07-05,2025-07-06,1,98856,Fire,Minor,Yes,1,No,14,462,No,Independent,1,No,No,Clean,0,0.4911245249273418
CLM00859,75,F,Divorced,Employed,High School,Auto,3410,7956,314516,1000,0,2025-05-13,2025-05-13,0,11095,Fire,Minor,Yes,0,Yes,3,424,No,Independent,6,No,No,Clean,0,0.035276424728789633
CLM00860,19,M,Widowed,Retired,College,Auto,2721,5174,386460,1000,0,2025-12-11,2025-12-12,1,187660,Injury,Moderate,Yes,1,No,12,340,No,Authorized,2,Yes,No,Clean,0,0.4855871241525643
CLM00861,22,F,Married,Unemployed,High School,Auto,3627,1041,108971,2000,0,2025-12-17,2025-12-18,1,2731,Water_Damage,Moderate,Yes,3,Yes,5,112,No,Authorized,5,No,No,Not_Available,0,0.02506171366693891
CLM00862,46,F,Single,Retired,College,Auto,1532,2661,472122,2000,1,2025-08-13,2025-08-13,0,166126,Fire,Severe,Yes,0,No,19,427,No,Unknown,2,No,No,Clean,0,0.35187091472119497
CLM00863,54,M,Single,Unemployed,High School,Auto,237,2751,48744,1000,1,2025-11-01,2025-11-06,5,137139,Vandalism,Total_Loss,No,1,Yes,16,177,No,Authorized,9,No,No,Clean,1,2.8134539635647466
CLM00864,55,M,Divorced,Employed,College,Auto,1157,9744,388226,1000,1,2025-02-13,2025-02-13,0,88394,Vandalism,Severe,Yes,0,Yes,22,379,No,Authorized,10,No,No,Clean,0,0.22768696583948525
CLM00865,36,M,Widowed,Unemployed,Graduate,Auto,1996,5069,329586,5000,0,2025-01-24,2025-02-04,11,87378,Water_Damage,Severe,Yes,0,No,4,118,No,Authorized,10,No,No,Clean,0,0.2651144162676813
CLM00866,25,F,Single,Employed,College,Auto,1215,3244,401214,500,1,2025-09-21,2025-09-25,4,64571,Injury,Moderate,No,0,Yes,14,244,No,Authorized,10,No,No,Clean,0,0.1609390499833007
CLM00867,65,F,Widowed,Employed,College,Auto,3427,6541,95990,500,4,2025-01-11,2025-01-11,0,37216,Fire,Severe,No,0,No,7,359,No,Authorized,4,No,No,Clean,1,0.3877070528180019
CLM00868,62,F,Married,Retired,High School,Property,277,5175,393814,5000,1,2025-05-09,2025-05-12,3,92216,Theft,Severe,Yes,0,No,4,460,No,Authorized,1,Yes,No,Not_Available,0,0.23416130457525633
CLM00869,18,M,Single,Employed,High School,Auto,3089,2060,379061,2000,1,2025-05-08,2025-05-09,1,165399,Injury,Total_Loss,No,0,Yes,23,227,No,Unknown,7,No,No,Suspicious,0,0.43633874231324243
CLM00870,39,M,Divorced,Retired,College,Auto,523,1664,244975,1000,1,2025-01-27,2025-01-29,2,133114,Fire,Minor,Yes,0,Yes,12,92,No,Authorized,7,Yes,No,Suspicious,0,0.5433778957036433
CLM00871,69,F,Married,Retired,High School,Auto,179,5919,13650,2000,2,2025-01-20,2025-01-27,7,47764,Water_Damage,Minor,No,0,No,0,498,No,Authorized,6,No,No,Suspicious,0,3.499194139194139
CLM00872,34,F,Divorced,Retired,College,Auto,122,3222,55117,500,3,2025-02-23,2025-02-27,4,159241,Vandalism,Total_Loss,Yes,1,No,0,420,No,Independent,5,No,No,Clean,0,2.8891449099188997
CLM00873,80,M,Married,Self-Employed,High School,Auto,1269,970,363388,500,0,2025-11-05,2025-11-05,0,87442,Water_Damage,Minor,No,3,Yes,6,78,No,Authorized,0,No,No,Clean,0,0.24062985018767818
CLM00874,24,M,Single,Employed,High School,Auto,1757,1968,455988,2000,0,2025-07-24,2025-08-05,12,14507,Fire,Severe,Yes,0,Yes,21,306,No,Authorized,7,No,No,Not_Available,1,0.03181443371316789
CLM00875,42,M,Divorced,Employed,High School,Property,3444,8425,275334,500,0,2025-02-21,2025-02-26,5,114026,Water_Damage,Total_Loss,No,0,Yes,4,83,No,Authorized,0,Yes,No,Not_Available,0,0.4141370117747899
CLM00876,62,M,Divorced,Employed,Graduate,Auto,3122,1308,58113,1000,0,2025-02-18,2025-02-19,1,59301,Fire,Total_Loss,Yes,0,No,13,275,No,Authorized,7,No,No,Clean,0,1.020442930153322
CLM00877,21,F,Married,Employed,High School,Workers_Comp,1094,8863,149861,5000,0,2025-12-03,2025-12-09,6,80193,Fire,Moderate,Yes,2,No,14,67,No,Authorized,10,No,No,Clean,0,0.5351158740432801
CLM00878,53,M,Divorced,Unemployed,College,Auto,479,7219,42125,2000,2,2025-10-26,2025-10-26,0,185520,Water_Damage,Minor,Yes,1,No,20,298,No,Independent,1,No,No,Clean,0,4.404035608308606
CLM00879,23,F,Married,Retired,High School,Auto,3631,5573,239767,1000,0,2025-10-26,2025-10-29,3,17978,Collision,Moderate,No,0,Yes,16,217,No,Unknown,7,No,No,Clean,0,0.07498112751129221
CLM00880,77,F,Married,Unemployed,College,Auto,3090,8512,402144,1000,1,2025-01-01,2025-01-01,0,83200,Theft,Severe,No,0,Yes,23,177,No,Independent,9,No,No,Clean,0,0.20689106389750936
CLM00881,48,F,Married,Employed,High School,Auto,1797,2145,420675,500,1,2025-11-25,2025-11-25,0,78729,Injury,Total_Loss,Yes,0,No,17,330,No,Authorized,3,Yes,No,Not_Available,0,0.18714922446068818
CLM00882,36,M,Married,Employed,Graduate,Auto,2131,8749,176490,1000,0,2025-12-01,2025-12-01,0,186592,Vandalism,Severe,Yes,0,No,6,26,No,Authorized,6,No,No,Clean,0,1.0572383704459176
CLM00883,78,M,Single,Employed,Graduate,Property,3226,1629,384048,2000,3,2025-02-08,2025-02-25,17,43268,Theft,Minor,Yes,3,Yes,21,267,No,Authorized,4,Yes,No,Clean,0,0.11266300045827606
